城市,序号,全称,简称,lng,lat
太原,85,轨道交通2号线(西桥--尖草坪),2号线,112.55495624547517,37.77086033239942
太原,86,轨道交通2号线(西桥--尖草坪),2号线,112.55491106788124,37.77166234405018
太原,87,轨道交通2号线(西桥--尖草坪),2号线,112.5549179087216,37.773153511972886
太原,88,轨道交通2号线(西桥--尖草坪),2号线,112.55493075994359,37.7746526922912
太原,89,轨道交通2号线(西桥--尖草坪),2号线,112.55492572553686,37.774868707461835
太原,90,轨道交通2号线(西桥--尖草坪),2号线,112.55505476788821,37.77660410058362
太原,91,轨道交通2号线(西桥--尖草坪),2号线,112.55525568750846,37.780558856667454
太原,92,轨道交通2号线(西桥--尖草坪),2号线,112.5552586276638,37.78112492507514
太原,93,轨道交通2号线(西桥--尖草坪),2号线,112.55525355586815,37.78166497814784
太原,94,轨道交通2号线(西桥--尖草坪),2号线,112.55525754067982,37.78186100667996
太原,95,轨道交通2号线(西桥--尖草坪),2号线,112.55527052496463,37.78220706652676
太原,96,轨道交通2号线(西桥--尖草坪),2号线,112.55552847578615,37.78678700275879
太原,97,轨道交通2号线(西桥--尖草坪),2号线,112.5555414624253,37.78711106131188
太原,98,轨道交通2号线(西桥--尖草坪),2号线,112.55554637604028,37.78793816686369
太原,99,轨道交通2号线(西桥--尖草坪),2号线,112.55554627783441,37.788787267751005
太原,100,轨道交通2号线(西桥--尖草坪),2号线,112.55555585885979,37.79256974014636
太原,101,轨道交通2号线(西桥--尖草坪),2号线,112.55555271480897,37.79376688242652
太原,102,轨道交通2号线(西桥--尖草坪),2号线,112.55554456170927,37.794962017771155
太原,103,轨道交通2号线(西桥--尖草坪),2号线,112.55555508707327,37.799240574056014
太原,104,轨道交通2号线(西桥--尖草坪),2号线,112.55558047646758,37.80493335467131
太原,105,轨道交通2号线(西桥--尖草坪),2号线,112.55557730004874,37.806409545947425
太原,106,轨道交通2号线(西桥--尖草坪),2号线,112.55557224910771,37.806769586154715
太原,107,轨道交通2号线(西桥--尖草坪),2号线,112.55554111989217,37.81604281092128
太原,108,轨道交通2号线(西桥--尖草坪),2号线,112.555545100444,37.816274849862154
太原,109,轨道交通2号线(西桥--尖草坪),2号线,112.55553293468414,37.81751400607452
太原,110,轨道交通2号线(西桥--尖草坪),2号线,112.55555477118298,37.81927829185214
太原,111,轨道交通2号线(西桥--尖草坪),2号线,112.55553740291472,37.822185684082555
太原,112,轨道交通2号线(西桥--尖草坪),2号线,112.55552630592783,37.82284676290702
太原,113,轨道交通2号线(西桥--尖草坪),2号线,112.55545591126285,37.82513098728962
太原,114,轨道交通2号线(西桥--尖草坪),2号线,112.55532218546304,37.82925639101878
太原,115,轨道交通2号线(西桥--尖草坪),2号线,112.55529906138953,37.8299564599635
太原,116,轨道交通2号线(西桥--尖草坪),2号线,112.5552729320242,37.83065352402699
太原,117,轨道交通2号线(西桥--尖草坪),2号线,112.55513443697342,37.83269461523076
太原,118,轨道交通2号线(西桥--尖草坪),2号线,112.55505794145135,37.83573796185291
太原,119,轨道交通2号线(西桥--尖草坪),2号线,112.55497142717908,37.83877729792266
太原,120,轨道交通2号线(西桥--尖草坪),2号线,112.55479560220971,37.84303969199066
太原,121,轨道交通2号线(西桥--尖草坪),2号线,112.55478039414403,37.844588915769386
太原,122,轨道交通2号线(西桥--尖草坪),2号线,112.55478633094457,37.84523202870496
太原,123,轨道交通2号线(西桥--尖草坪),2号线,112.55478024801272,37.84584911848528
太原,124,轨道交通2号线(西桥--尖草坪),2号线,112.55477219538379,37.84617215779496
太原,125,轨道交通2号线(西桥--尖草坪),2号线,112.55474710423942,37.84654917864438
太原,126,轨道交通2号线(西桥--尖草坪),2号线,112.5546899456638,37.84698315742058
太原,127,轨道交通2号线(西桥--尖草坪),2号线,112.55314992937637,37.855907113627524
太原,128,轨道交通2号线(西桥--尖草坪),2号线,112.55308573275322,37.85650810758913
太原,129,轨道交通2号线(西桥--尖草坪),2号线,112.55305862287132,37.85699314397172
太原,130,轨道交通2号线(西桥--尖草坪),2号线,112.55306959746167,37.85740023086543
太原,131,轨道交通2号线(西桥--尖草坪),2号线,112.55308459019678,37.857719309694566
太原,132,轨道交通2号线(西桥--尖草坪),2号线,112.55318867030036,37.858804666551286
太原,133,轨道交通2号线(西桥--尖草坪),2号线,112.55329274543313,37.859928030129026
太原,134,轨道交通2号线(西桥--尖草坪),2号线,112.55377525288483,37.86369947155209
太原,135,轨道交通2号线(西桥--尖草坪),2号线,112.55387835368091,37.864557788466506
太原,136,轨道交通2号线(西桥--尖草坪),2号线,112.55398545761253,37.865451117970814
太原,137,轨道交通2号线(西桥--尖草坪),2号线,112.5542427036321,37.86760691111786
太原,138,轨道交通2号线(西桥--尖草坪),2号线,112.55460204492721,37.87058901376518
太原,139,轨道交通2号线(西桥--尖草坪),2号线,112.5547211522908,37.871614385703204
太原,140,轨道交通2号线(西桥--尖草坪),2号线,112.55483224469585,37.87263174342176
太原,141,轨道交通2号线(西桥--尖草坪),2号线,112.55485727308852,37.87279481229026
太原,142,轨道交通2号线(西桥--尖草坪),2号线,112.55488030300798,37.87291186979605
太原,143,轨道交通2号线(西桥--尖草坪),2号线,112.55492035642473,37.873102967558914
太原,144,轨道交通2号线(西桥--尖草坪),2号线,112.5550104841726,37.87346517532657
太原,145,轨道交通2号线(西桥--尖草坪),2号线,112.55518473202162,37.87414757309346
太原,146,轨道交通2号线(西桥--尖草坪),2号线,112.55546812792997,37.87529022377458
太原,147,轨道交通2号线(西桥--尖草坪),2号线,112.5555031737258,37.87545630849154
太原,148,轨道交通2号线(西桥--尖草坪),2号线,112.55553621516368,37.875627390924
太原,149,轨道交通2号线(西桥--尖草坪),2号线,112.55555623126673,37.875808454702295
太原,150,轨道交通2号线(西桥--尖草坪),2号线,112.55556222393646,37.87596749256548
太原,151,轨道交通2号线(西桥--尖草坪),2号线,112.55556921787843,37.876131532905596
太原,152,轨道交通2号线(西桥--尖草坪),2号线,112.55556817201597,37.87651059921535
太原,153,轨道交通2号线(西桥--尖草坪),2号线,112.55557812182009,37.87710272109387
太原,154,轨道交通2号线(西桥--尖草坪),2号线,112.55559000344468,37.87831395770303
太原,155,轨道交通2号线(西桥--尖草坪),2号线,112.55560589943475,37.87946519049959
太原,156,轨道交通2号线(西桥--尖草坪),2号线,112.55562764450305,37.882011686843136
太原,157,轨道交通2号线(西桥--尖草坪),2号线,112.55568436528196,37.8853243818443
太原,158,轨道交通2号线(西桥--尖草坪),2号线,112.55571928673406,37.886557663494905
太原,159,轨道交通2号线(西桥--尖草坪),2号线,112.55575422554101,37.88764091810825
太原,160,轨道交通2号线(西桥--尖草坪),2号线,112.55578315507654,37.88870816090995
太原,161,轨道交通2号线(西桥--尖草坪),2号线,112.55583294710767,37.891291719318396
太原,162,轨道交通2号线(西桥--尖草坪),2号线,112.55587282353919,37.89298909898928
太原,163,轨道交通2号线(西桥--尖草坪),2号线,112.55589877628998,37.893807292916485
太原,164,轨道交通2号线(西桥--尖草坪),2号线,112.55593161635758,37.895705701488914
太原,165,轨道交通2号线(西桥--尖草坪),2号线,112.55593859132524,37.89603177389763
太原,166,轨道交通2号线(西桥--尖草坪),2号线,112.55597455824832,37.89688499105261
太原,167,轨道交通2号线(西桥--尖草坪),2号线,112.5560145275465,37.89778022265199
太原,168,轨道交通2号线(西桥--尖草坪),2号线,112.55606050064453,37.8987364754337
太原,169,轨道交通2号线(西桥--尖草坪),2号线,112.5561014446193,37.899863753366866
太原,170,轨道交通2号线(西桥--尖草坪),2号线,112.55610743779881,37.90001679180817
太原,171,轨道交通2号线(西桥--尖草坪),2号线,112.55612444757729,37.90019985299811
太原,172,轨道交通2号线(西桥--尖草坪),2号线,112.55616249402573,37.900396949325675
太原,173,轨道交通2号线(西桥--尖草坪),2号线,112.55623459394124,37.90066611182159
太原,174,轨道交通2号线(西桥--尖草坪),2号线,112.55632772694563,37.90097631428747
太原,175,轨道交通2号线(西桥--尖草坪),2号线,112.55642086146696,37.90126951318889
太原,176,轨道交通2号线(西桥--尖草坪),2号线,112.55652701608696,37.90158773645137
太原,177,轨道交通2号线(西桥--尖草坪),2号线,112.55664919528252,37.90193698963879
太原,178,轨道交通2号线(西桥--尖草坪),2号线,112.556847482146,37.9025234031048
太原,179,轨道交通2号线(西桥--尖草坪),2号线,112.5569045663976,37.90267451846591
太原,180,轨道交通2号线(西桥--尖草坪),2号线,112.55695464079405,37.90280161851053
太原,181,轨道交通2号线(西桥--尖草坪),2号线,112.5569916938998,37.90291169555444
太原,182,轨道交通2号线(西桥--尖草坪),2号线,112.55702373362647,37.90305977228964
太原,183,轨道交通2号线(西桥--尖草坪),2号线,112.55702972407245,37.903233814745775
太原,184,轨道交通2号线(西桥--尖草坪),2号线,112.5569965765844,37.903997911698895
太原,185,轨道交通2号线(西桥--尖草坪),2号线,112.55694434833892,37.90516505777407
太原,186,轨道交通2号线(西桥--尖草坪),2号线,112.55689412130116,37.90635121101268
太原,187,轨道交通2号线(西桥--尖草坪),2号线,112.55679558260611,37.909478668753096
太原,188,轨道交通2号线(西桥--尖草坪),2号线,112.55676244699796,37.910136746709085
太原,189,轨道交通2号线(西桥--尖草坪),2号线,112.5567283144176,37.91075281507781
太原,190,轨道交通2号线(西桥--尖草坪),2号线,112.55669819814048,37.91128987421397
太原,191,轨道交通2号线(西桥--尖草坪),2号线,112.55667407585267,37.91197097073161
太原,192,轨道交通2号线(西桥--尖草坪),2号线,112.5566579594268,37.91272509390647
太原,193,轨道交通2号线(西桥--尖草坪),2号线,112.55665384561017,37.9136422675768
太原,194,轨道交通2号线(西桥--尖草坪),2号线,112.55663872514458,37.91444640258113
太原,195,轨道交通2号线(西桥--尖草坪),2号线,112.55663863572157,37.915215553826926
太原,1,轨道交通2号线(尖草坪--西桥),2号线,112.55663863572157,37.915215553826926
太原,2,轨道交通2号线(尖草坪--西桥),2号线,112.55663872514458,37.91444640258113
太原,3,轨道交通2号线(尖草坪--西桥),2号线,112.55665384561017,37.9136422675768
太原,4,轨道交通2号线(尖草坪--西桥),2号线,112.5566579594268,37.91272509390647
太原,5,轨道交通2号线(尖草坪--西桥),2号线,112.55667407585267,37.91197097073161
太原,6,轨道交通2号线(尖草坪--西桥),2号线,112.55669819814048,37.91128987421397
太原,7,轨道交通2号线(尖草坪--西桥),2号线,112.5567283144176,37.91075281507781
太原,8,轨道交通2号线(尖草坪--西桥),2号线,112.55676244699796,37.910136746709085
太原,9,轨道交通2号线(尖草坪--西桥),2号线,112.55679558260611,37.909478668753096
太原,10,轨道交通2号线(尖草坪--西桥),2号线,112.55689412130116,37.90635121101268
太原,11,轨道交通2号线(尖草坪--西桥),2号线,112.55694434833892,37.90516505777407
太原,12,轨道交通2号线(尖草坪--西桥),2号线,112.5569965765844,37.903997911698895
太原,13,轨道交通2号线(尖草坪--西桥),2号线,112.55702972407245,37.903233814745775
太原,14,轨道交通2号线(尖草坪--西桥),2号线,112.55702373362647,37.90305977228964
太原,15,轨道交通2号线(尖草坪--西桥),2号线,112.5569916938998,37.90291169555444
太原,16,轨道交通2号线(尖草坪--西桥),2号线,112.55695464079405,37.90280161851053
太原,17,轨道交通2号线(尖草坪--西桥),2号线,112.5569045663976,37.90267451846591
太原,18,轨道交通2号线(尖草坪--西桥),2号线,112.556847482146,37.9025234031048
太原,19,轨道交通2号线(尖草坪--西桥),2号线,112.55664919528252,37.90193698963879
太原,20,轨道交通2号线(尖草坪--西桥),2号线,112.55652701608696,37.90158773645137
太原,21,轨道交通2号线(尖草坪--西桥),2号线,112.55642086146696,37.90126951318889
太原,22,轨道交通2号线(尖草坪--西桥),2号线,112.55632772694563,37.90097631428747
太原,23,轨道交通2号线(尖草坪--西桥),2号线,112.55623459394124,37.90066611182159
太原,24,轨道交通2号线(尖草坪--西桥),2号线,112.55616249402573,37.900396949325675
太原,25,轨道交通2号线(尖草坪--西桥),2号线,112.55612444757729,37.90019985299811
太原,26,轨道交通2号线(尖草坪--西桥),2号线,112.55610743779881,37.90001679180817
太原,27,轨道交通2号线(尖草坪--西桥),2号线,112.5561014446193,37.899863753366866
太原,28,轨道交通2号线(尖草坪--西桥),2号线,112.55606050064453,37.8987364754337
太原,29,轨道交通2号线(尖草坪--西桥),2号线,112.5560145275465,37.89778022265199
太原,30,轨道交通2号线(尖草坪--西桥),2号线,112.55597455824832,37.89688499105261
太原,31,轨道交通2号线(尖草坪--西桥),2号线,112.55593859132524,37.89603177389763
太原,32,轨道交通2号线(尖草坪--西桥),2号线,112.55593161635758,37.895705701488914
太原,33,轨道交通2号线(尖草坪--西桥),2号线,112.55589877628998,37.893807292916485
太原,34,轨道交通2号线(尖草坪--西桥),2号线,112.55587282353919,37.89298909898928
太原,35,轨道交通2号线(尖草坪--西桥),2号线,112.55583294710767,37.891291719318396
太原,36,轨道交通2号线(尖草坪--西桥),2号线,112.55578315507654,37.88870816090995
太原,37,轨道交通2号线(尖草坪--西桥),2号线,112.55575422554101,37.88764091810825
太原,38,轨道交通2号线(尖草坪--西桥),2号线,112.55571928673406,37.886557663494905
太原,39,轨道交通2号线(尖草坪--西桥),2号线,112.55568436528196,37.8853243818443
太原,40,轨道交通2号线(尖草坪--西桥),2号线,112.55562764450305,37.882011686843136
太原,41,轨道交通2号线(尖草坪--西桥),2号线,112.55560589943475,37.87946519049959
太原,42,轨道交通2号线(尖草坪--西桥),2号线,112.55559000344468,37.87831395770303
太原,43,轨道交通2号线(尖草坪--西桥),2号线,112.55557812182009,37.87710272109387
太原,44,轨道交通2号线(尖草坪--西桥),2号线,112.55556817201597,37.87651059921535
太原,45,轨道交通2号线(尖草坪--西桥),2号线,112.55556921787843,37.876131532905596
太原,46,轨道交通2号线(尖草坪--西桥),2号线,112.55556222393646,37.87596749256548
太原,47,轨道交通2号线(尖草坪--西桥),2号线,112.55555623126673,37.875808454702295
太原,48,轨道交通2号线(尖草坪--西桥),2号线,112.55553621516368,37.875627390924
太原,49,轨道交通2号线(尖草坪--西桥),2号线,112.5555031737258,37.87545630849154
太原,50,轨道交通2号线(尖草坪--西桥),2号线,112.55546812792997,37.87529022377458
太原,51,轨道交通2号线(尖草坪--西桥),2号线,112.55518473202162,37.87414757309346
太原,52,轨道交通2号线(尖草坪--西桥),2号线,112.5550104841726,37.87346517532657
太原,53,轨道交通2号线(尖草坪--西桥),2号线,112.55492035642473,37.873102967558914
太原,54,轨道交通2号线(尖草坪--西桥),2号线,112.55488030300798,37.87291186979605
太原,55,轨道交通2号线(尖草坪--西桥),2号线,112.55485727308852,37.87279481229026
太原,56,轨道交通2号线(尖草坪--西桥),2号线,112.55483224469585,37.87263174342176
太原,57,轨道交通2号线(尖草坪--西桥),2号线,112.5547211522908,37.871614385703204
太原,58,轨道交通2号线(尖草坪--西桥),2号线,112.55460204492721,37.87058901376518
太原,59,轨道交通2号线(尖草坪--西桥),2号线,112.5542427036321,37.86760691111786
太原,60,轨道交通2号线(尖草坪--西桥),2号线,112.55398545761253,37.865451117970814
太原,61,轨道交通2号线(尖草坪--西桥),2号线,112.55387835368091,37.864557788466506
太原,62,轨道交通2号线(尖草坪--西桥),2号线,112.55377525288483,37.86369947155209
太原,63,轨道交通2号线(尖草坪--西桥),2号线,112.55329274543313,37.859928030129026
太原,64,轨道交通2号线(尖草坪--西桥),2号线,112.55318867030036,37.858804666551286
太原,65,轨道交通2号线(尖草坪--西桥),2号线,112.55308459019678,37.857719309694566
太原,66,轨道交通2号线(尖草坪--西桥),2号线,112.55306959746167,37.85740023086543
太原,67,轨道交通2号线(尖草坪--西桥),2号线,112.55305862287132,37.85699314397172
太原,68,轨道交通2号线(尖草坪--西桥),2号线,112.55308573275322,37.85650810758913
太原,69,轨道交通2号线(尖草坪--西桥),2号线,112.55314992937637,37.855907113627524
太原,70,轨道交通2号线(尖草坪--西桥),2号线,112.5546899456638,37.84698315742058
太原,71,轨道交通2号线(尖草坪--西桥),2号线,112.55474710423942,37.84654917864438
太原,72,轨道交通2号线(尖草坪--西桥),2号线,112.55477219538379,37.84617215779496
太原,73,轨道交通2号线(尖草坪--西桥),2号线,112.55478024801272,37.84584911848528
太原,74,轨道交通2号线(尖草坪--西桥),2号线,112.55478633094457,37.84523202870496
太原,75,轨道交通2号线(尖草坪--西桥),2号线,112.55478039414403,37.844588915769386
太原,76,轨道交通2号线(尖草坪--西桥),2号线,112.55479560220971,37.84303969199066
太原,77,轨道交通2号线(尖草坪--西桥),2号线,112.55497142717908,37.83877729792266
太原,78,轨道交通2号线(尖草坪--西桥),2号线,112.55505794145135,37.83573796185291
太原,79,轨道交通2号线(尖草坪--西桥),2号线,112.55513443697342,37.83269461523076
太原,80,轨道交通2号线(尖草坪--西桥),2号线,112.5552729320242,37.83065352402699
太原,81,轨道交通2号线(尖草坪--西桥),2号线,112.55529906138953,37.8299564599635
太原,82,轨道交通2号线(尖草坪--西桥),2号线,112.55532218546304,37.82925639101878
太原,83,轨道交通2号线(尖草坪--西桥),2号线,112.55545591126285,37.82513098728962
太原,84,轨道交通2号线(尖草坪--西桥),2号线,112.55552630592783,37.82284676290702
太原,85,轨道交通2号线(尖草坪--西桥),2号线,112.55553740291472,37.822185684082555
太原,86,轨道交通2号线(尖草坪--西桥),2号线,112.55555477118298,37.81927829185214
太原,87,轨道交通2号线(尖草坪--西桥),2号线,112.55553293468414,37.81751400607452
太原,88,轨道交通2号线(尖草坪--西桥),2号线,112.555545100444,37.816274849862154
太原,89,轨道交通2号线(尖草坪--西桥),2号线,112.55554111989217,37.81604281092128
太原,90,轨道交通2号线(尖草坪--西桥),2号线,112.55557224910771,37.806769586154715
太原,91,轨道交通2号线(尖草坪--西桥),2号线,112.55557730004874,37.806409545947425
太原,92,轨道交通2号线(尖草坪--西桥),2号线,112.55558047646758,37.80493335467131
太原,93,轨道交通2号线(尖草坪--西桥),2号线,112.55555508707327,37.799240574056014
太原,94,轨道交通2号线(尖草坪--西桥),2号线,112.55554456170927,37.794962017771155
太原,95,轨道交通2号线(尖草坪--西桥),2号线,112.55555271480897,37.79376688242652
太原,96,轨道交通2号线(尖草坪--西桥),2号线,112.55555585885979,37.79256974014636
太原,97,轨道交通2号线(尖草坪--西桥),2号线,112.55554627783441,37.788787267751005
太原,98,轨道交通2号线(尖草坪--西桥),2号线,112.55554637604028,37.78793816686369
太原,99,轨道交通2号线(尖草坪--西桥),2号线,112.5555414624253,37.78711106131188
太原,100,轨道交通2号线(尖草坪--西桥),2号线,112.55552847578615,37.78678700275879
太原,101,轨道交通2号线(尖草坪--西桥),2号线,112.55527052496463,37.78220706652676
太原,102,轨道交通2号线(尖草坪--西桥),2号线,112.55525754067982,37.78186100667996
太原,103,轨道交通2号线(尖草坪--西桥),2号线,112.55525355586815,37.78166497814784
太原,104,轨道交通2号线(尖草坪--西桥),2号线,112.5552586276638,37.78112492507514
太原,105,轨道交通2号线(尖草坪--西桥),2号线,112.55525568750846,37.780558856667454
太原,106,轨道交通2号线(尖草坪--西桥),2号线,112.55505476788821,37.77660410058362
太原,107,轨道交通2号线(尖草坪--西桥),2号线,112.55492572553686,37.774868707461835
太原,108,轨道交通2号线(尖草坪--西桥),2号线,112.55493075994359,37.7746526922912
太原,109,轨道交通2号线(尖草坪--西桥),2号线,112.5549179087216,37.773153511972886
太原,110,轨道交通2号线(尖草坪--西桥),2号线,112.55491106788124,37.77166234405018
太原,111,轨道交通2号线(尖草坪--西桥),2号线,112.55495624547517,37.77086033239942
太原,112,轨道交通2号线(尖草坪--西桥),2号线,112.55512170005586,37.769612466333506
太原,113,轨道交通2号线(尖草坪--西桥),2号线,112.55532624736992,37.76817964345204
太原,114,轨道交通2号线(尖草坪--西桥),2号线,112.55555186873691,37.76642382144108
太原,115,轨道交通2号线(尖草坪--西桥),2号线,112.55583863882364,37.76432906211504
太原,116,轨道交通2号线(尖草坪--西桥),2号线,112.55587372659717,37.76412609682469
太原,117,轨道交通2号线(尖草坪--西桥),2号线,112.55596295155517,37.763592183297796
太原,118,轨道交通2号线(尖草坪--西桥),2号线,112.5560531776868,37.763060271449035
太原,119,轨道交通2号线(尖草坪--西桥),2号线,112.55608826575406,37.76285130550594
太原,120,轨道交通2号线(尖草坪--西桥),2号线,112.55611633971907,37.76265332977569
太原,121,轨道交通2号线(尖草坪--西桥),2号线,112.55611936240439,37.76250432007339
太原,122,轨道交通2号线(尖草坪--西桥),2号线,112.55618351401958,37.762201389954015
